userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpi,wal_bytes
10,16385,-6766677562622511123,COPY (SELECT * FROM pg_stat_statements) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,2.442546,2.442546,2.442546,2.442546,0,5,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,8565261146337466192,"prepare payment (INTEGER, INTEGER, INTEGER, INTEGER, NUMERIC, INTEGER, NUMERIC, VARCHAR) AS select payment($1,$2,$3,$4,$5,$6,$7,$8,$9,$10)",0,0,0,0,0,0,57040275,13796831.488519805,0.096308,706.3503330000001,0.24187876879130119,0.26087578600105293,57040275,1261306256,5577928,12040328,1406075,0,0,0,0,0,0,0,0,271917323,11855894,104766375087
10,16385,-8063160503150200351,CREATE EXTENSION IF NOT EXISTS pg_stat_statements,0,0,0,0,0,0,1,0.182275,0.182275,0.182275,0.182275,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1082902001138288950,"copy (select now(), sum(d_next_o_id) from district) to stdout",0,0,0,0,0,0,147,762.208454,2.290557,12.576062,5.185091523809523,1.7035514993080834,147,460111,306,2,0,0,0,0,0,0,0,0,0,207,2,32660
10,16385,-1223765790011969516,"COPY (SELECT c.oid, c.relname, c.relkind, st.* FROM pg_class AS c, pgstattuple(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind IN ('r', 'i') ORDER BY relkind, relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,722934.089233,722934.089233,722934.089233,722934.089233,0,19,20742081,24788691,0,0,0,0,0,0,0,0,0,0,6,0,352
10,16385,-8610820246424350903,CREATE EXTENSION IF NOT EXISTS pgstattuple,0,0,0,0,0,0,1,17.708191,17.708191,17.708191,17.708191,0,0,1528,65,42,3,0,0,0,0,0,0,0,0,224,34,76869
16384,16385,-740742010131040117,"prepare neword (INTEGER, INTEGER, INTEGER, INTEGER, INTEGER) as select neword($1,$2,$3,$4,$5,$6)",0,0,0,0,0,0,57038875,42320140.11327642,0.31124,713.8830889999999,0.7419525738064977,0.6866196800233244,57038875,9813703432,10747847,31115724,11380202,0,0,0,0,0,0,0,0,2363875695,22839667,357539146734
10,16385,-1368367109486112334,"COPY (SELECT oid, datname, pg_database_size(oid) AS size, pg_size_pretty(pg_database_size(oid)) AS size_pretty FROM pg_database ORDER BY datname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,4.62513,4.62513,4.62513,4.62513,0,4,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4194795864480504898,select sum(d_next_o_id) from district,0,0,0,0,0,0,2,8.447181,4.085373,4.361808,4.2235905,0.13821749999999988,2,6101,0,0,0,0,0,0,0,0,0,0,0,2,0,350
16384,16385,-244390331813337068,select max(d_id) from district,0,0,0,0,0,0,50,102.74649199999998,1.650077,2.603489,2.05492984,0.26900501467150106,50,11415,1,0,0,0,0,0,0,0,0,0,0,645,0,41602
