userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpi,wal_bytes
16384,16385,7878203630084700947,"INSERT INTO history (h_c_d_id, h_c_w_id, h_c_id, h_d_id,
h_w_id, h_date, h_amount, h_data)
VALUES (p_c_d_id, p_c_w_id, p_c_id, p_d_id,
p_w_id, tstamp, p_h_amount, h_data)",0,0,0,0,0,0,63496648,2168001.5910229324,0.003169,326.886959,0.03414355968875406,0.6588707033506732,63496648,79815107,5763,610577,1027414,0,0,0,0,0,0,0,0,63496648,1594,6467799467
10,16385,4781283453004295250,GRANT EXECUTE ON FUNCTION pgstathashindex(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.017871,0.017871,0.017871,0.017871,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,-6766677562622511123,COPY (SELECT * FROM pg_stat_statements) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,1.004746,1.004746,1.004746,1.004746,0,8,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,3421612859577670991,"SELECT i_price, i_name, i_data                                       FROM item WHERE i_id = no_ol_i_id",0,0,0,0,0,0,635015311,6825944.524371402,0.001939,18.622296,0.01074925975188094,0.05440915833119137,634374499,1904405121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13605,-6887975327946995770,SET client_encoding TO 'utf8',0,0,0,0,0,0,443,7.489157999999997,0.009472,0.033244,0.016905548532731386,0.0038075406036636728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-5163224005716163016,"SELECT s_quantity, s_data, s_dist_01, s_dist_02, s_dist_03, s_dist_04, s_dist_05, s_dist_06, s_dist_07, s_dist_08, s_dist_09, s_dist_10
                                                                                                                                                                          FROM stock WHERE s_i_id = no_ol_i_id AND s_w_id = no_ol_supply_w_id",0,0,0,0,0,0,635015311,1326803507.6746142,0.002389,17433.650587,2.0894039634808403,7.731897102262064,634374499,2694474641,501342191,244694797,346145414,0,0,0,0,0,0,0,0,275407480,8140852,74762611064
10,16385,-4149698370568178414,COPY (SELECT * FROM pg_settings) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,1.114342,1.114342,1.114342,1.114342,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13605,-5446850752671536204,SHOW log_disconnections,0,0,0,0,0,0,5,0.006405,0.000756,0.001889,0.001281,0.00041132857911893263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13605,-7700662603662758466,SHOW debug_print_rewritten,0,0,0,0,0,0,5,0.0059099999999999995,0.000789,0.002284,0.001182,0.0005619441253363186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,745796500646494133,select sum(d_next_o_id) from district,0,0,0,0,0,0,2,1207.466985,134.794052,1072.672933,603.7334925,468.93944050000005,2,6515,44767,0,29477,0,0,0,0,0,0,0,0,99,20,15528
16384,16385,-7880557024056909516,"UPDATE district SET d_ytd = d_ytd + p_h_amount
WHERE d_w_id = p_w_id AND d_id = p_d_id",0,0,0,0,0,0,63496648,36864002.64082347,0.006383,12692.109262,0.5805661212355041,5.605524658782351,63496648,829105900,237925,241965,193927,0,0,0,0,0,0,0,0,71132375,74330,5451952447
10,13605,3796414328680717634,"SELECT pg_catalog.version() AS version_string, ((select setting from pg_settings where name = $1)::decimal * (select setting from pg_settings where name = $2)::decimal / ($3 * $4))::numeric AS shared_buffers_mb, ((select setting from pg_settings where name = $5)::decimal * (select setting from pg_settings where name = $6)::decimal / ($7 * $8))::numeric AS temp_buffers_mb, ((select setting from pg_settings where name = $9)::decimal * (select setting from pg_settings where name = $10)::decimal / ($11 * $12))::numeric AS effective_cache_size_mb, ((select setting from pg_settings where name = $13)::decimal * (select setting from pg_settings where name = $14)::decimal / ($15 * $16))::numeric AS segment_size_mb, ((select setting from pg_settings where name = $17)::decimal * (select setting from pg_settings where name = $18)::decimal / ($19 * $20))::numeric AS wal_segment_size_mb, ((select setting from pg_settings where name = $21)::decimal * (select setting from pg_settings where name = $22)::decimal / ($23 * $24))::numeric AS wal_buffers_mb, (SELECT pg_postmaster_start_time())::timestamptz AS server_start_time",0,0,0,0,0,0,24,196.99927699999998,6.928987,11.357793999999998,8.208303208333334,1.060933787712542,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13605,4125640163977027666,"SELECT i.schemaname AS schema_name, i.indexrelname AS index_name, s.idx_scan, s.idx_tup_read, s.idx_tup_fetch, i.idx_blks_read, i.idx_blks_hit FROM pg_stat_all_indexes s JOIN pg_statio_all_indexes i ON s.indexrelid = i.indexrelid",0,0,0,0,0,0,4,47.897459000000005,11.712669,12.541748,11.97436475,0.330825897088918,616,7448,28,0,20,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1223765790011969516,"COPY (SELECT c.oid, c.relname, c.relkind, st.* FROM pg_class AS c, pgstattuple(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind IN ('r', 'i') ORDER BY relkind, relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,170642.545144,170642.545144,170642.545144,170642.545144,0,19,20741345,24788739,0,0,0,0,0,0,0,0,0,0,5,0,304
10,13605,6321497457064599433,SHOW logging_collector,0,0,0,0,0,0,5,0.007209,0.000991,0.00234,0.0014418,0.0005003036677858759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,6749124380517370067,COPY (SELECT sum(size) AS wal_size FROM pg_ls_waldir()) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,5.573544,5.573544,5.573544,5.573544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1145552302873017047,"SELECT d_next_o_id                  FROM district
    WHERE d_w_id=st_w_id AND d_id=st_d_id",0,0,0,0,0,0,6345669,1802535.4250360227,0.004471999999999999,310.52538400000003,0.28405758715684526,1.028936611944521,6345669,60107171,10,123,7,0,0,0,0,0,0,0,0,114962,790,15128304
10,16385,-8192141596051648002,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,0,0,0,0,0,0,2,1.761003,0.84392,0.917083,0.8805015,0.03658149999999996,228,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-8610820246424350903,CREATE EXTENSION IF NOT EXISTS pgstattuple,0,0,0,0,0,0,1,69.958344,69.958344,69.958344,69.958344,0,0,1280,68,40,2,0,0,0,0,0,0,0,0,214,27,174580
16384,16385,-7092039542145858886,"UPDATE customer
SET c_balance = p_c_balance, c_data = p_c_new_data
WHERE c_w_id = p_c_w_id AND c_d_id = p_c_d_id AND
c_id = p_c_id",0,0,0,0,0,0,29801299,1745363.5287905887,0.00829,4028.1367120000004,0.058566692975066025,1.0829986628953878,29801299,217931185,2720201,23663012,2313577,0,0,0,0,0,0,0,0,39349598,5694266,58507412099
16384,16385,-1467998502628364458,select max(d_id) from district,0,0,0,0,0,0,500,6489.764696999994,1.845386,56.919630999999995,12.97952939400001,9.190735268182065,500,505547,102,0,74,0,0,0,0,0,0,0,0,16534,0,1190562
