userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpi,wal_bytes
10,16385,4781283453004295250,GRANT EXECUTE ON FUNCTION pgstathashindex(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.017674,0.017674,0.017674,0.017674,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,-6766677562622511123,COPY (SELECT * FROM pg_stat_statements) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,4.172602,4.172602,4.172602,4.172602,0,9,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-933829925700954516,COPY (SELECT * FROM pg_settings) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,1.52082,1.52082,1.52082,1.52082,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-8063160503150200351,CREATE EXTENSION IF NOT EXISTS pg_stat_statements,0,0,0,0,0,0,1,0.728918,0.728918,0.728918,0.728918,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4031567740848154141,"UPDATE district SET d_next_o_id = d_next_o_id + $4 WHERE d_id = no_d_id AND d_w_id = no_w_id RETURNING d_next_o_id, d_tax",0,0,0,0,0,0,63314260,42540142.19550322,0.01134,2642.859595,0.6718888003352068,5.649416079055664,63314260,1679711216,28262,142083,82580,0,0,0,0,0,0,0,0,75437838,78132,5855645659
10,16385,-1223765790011969516,"COPY (SELECT c.oid, c.relname, c.relkind, st.* FROM pg_class AS c, pgstattuple(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind IN ('r', 'i') ORDER BY relkind, relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,337636.427585,337636.427585,337636.427585,337636.427585,0,19,20741781,24788991,0,0,0,0,0,0,0,0,0,0,4,0,260
16384,16385,5848811076133048356,"SELECT c_first, c_middle, c_last,
		c_street_1, c_street_2, c_city, c_state, c_zip,
		c_phone, c_credit, c_credit_lim,
		c_discount, c_balance, c_since
		                                                                                                                                                                                    FROM customer
		WHERE c_w_id = p_c_w_id AND c_d_id = p_c_d_id AND c_id = p_c_id",0,0,0,0,0,0,25326803,31068118.54022806,0.006195999999999999,373.908432,1.2266893117231406,4.239305001630289,25326803,123898581,5648046,2507595,3890158,0,0,0,0,0,0,0,0,7892556,1512884,11108546744
10,16385,-8610820246424350903,CREATE EXTENSION IF NOT EXISTS pgstattuple,0,0,0,0,0,0,1,13.693589,13.693589,13.693589,13.693589,0,0,1233,61,35,3,0,0,0,0,0,0,0,0,205,22,137244
16384,16385,3668485438279747378,"prepare payment (INTEGER, INTEGER, INTEGER, INTEGER, NUMERIC, INTEGER, NUMERIC, VARCHAR) AS select payment($1,$2,$3,$4,$5,$6,$7,$8,$9,$10)",0,0,0,0,0,0,63314473,199624783.14183998,0.108309,4007.862029,3.152909179892883,11.005497503338983,63314473,3745112625,16852301,22949857,13557556,0,0,0,0,0,0,0,0,312286589,15817113,146839709109
16384,16385,-1359332674753158361,"SELECT c_balance, c_first, c_middle, c_last
                                                      FROM customer
WHERE c_id = os_c_id AND c_d_id = os_d_id AND c_w_id = os_w_id",0,0,0,0,0,0,2531297,2935444.0935856514,0.007618,1531.540693,1.1596600847653302,5.2256936185109755,2531297,12752381,210486,138916,154022,0,0,0,0,0,0,0,0,730458,58140,417921312
