userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpi,wal_bytes
10,13434,-1257072994443807572,"SELECT ct.conname, ct.conkey, ct.confkey, nl.nspname AS fknsp, cl.relname AS fktab, nr.nspname AS refnsp, cr.relname AS reftab FROM pg_constraint ct JOIN pg_class cl ON cl.oid = ct.conrelid JOIN pg_namespace nl ON nl.oid = cl.relnamespace JOIN pg_class cr ON cr.oid = ct.confrelid JOIN pg_namespace nr ON nr.oid = cr.relnamespace JOIN pg_catalog.pg_namespace nc ON nc.oid = ct.connamespace WHERE contype=$2 AND nc.nspname = $1",0,0,0,0,0,0,1,0.019814000000000002,0.019814000000000002,0.019814000000000002,0.019814000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,62254661875268331,COPY (SELECT * FROM pg_stat_all_indexes) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,0.653289,0.653289,0.653289,0.653289,0,165,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4483844877074103073,"SELECT spcname AS tablespace_name, pg_catalog.pg_tablespace_size(oid) / $1 AS tablespace_size_mb FROM pg_catalog.pg_tablespace",0,0,0,0,0,0,1,2.620149,2.620149,2.620149,2.620149,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,618438925810367980,"SELECT COALESCE(sum($1), $2) AS number_of_prepared_transactions FROM pg_catalog.pg_prepared_xacts",0,0,0,0,0,0,1,0.012317000000000002,0.012317000000000002,0.012317000000000002,0.012317000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7661414494490924538,COPY (SELECT * FROM pg_stat_database) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,10.548187,10.548187,10.548187,10.548187,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4721714483030619951,"SELECT c.relname AS sequence_name FROM pg_catalog.pg_class c, pg_catalog.pg_namespace n WHERE c.relkind = $2 AND c.relnamespace = n.oid AND n.nspname = $1",0,0,0,0,0,0,1,0.115499,0.115499,0.115499,0.115499,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,3180794906164314233,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,0.7798510000000001,0.7798510000000001,0.7798510000000001,0.7798510000000001,0,114,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7499807972956520069,SELECT $1,0,0,0,0,0,0,2,0.009656,0.002021,0.007635,0.004828000000000001,0.002807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1712481118449147880,COPY (SELECT * FROM pg_stat_all_indexes) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,2.404503,2.404503,2.404503,2.404503,0,165,973,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-54379841970222102,SELECT version(),0,0,0,0,0,0,5,0.057918,0.006477,0.017105,0.0115836,0.003588667028298947,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-6887975327946995770,SET client_encoding TO 'utf8',0,0,0,0,0,0,5,0.03168,0.005426,0.00767,0.006336,0.0008072174428244227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-3832115078929431881,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,2.988729,2.988729,2.988729,2.988729,0,114,515,48,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,435174621275570554,COPY (SELECT * FROM pg_stat_database) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,12.638321,12.638321,12.638321,12.638321,0,5,129,43,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,799551069846861821,COPY (SELECT * FROM pg_stat_bgwriter) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,0.11236499999999999,0.11236499999999999,0.11236499999999999,0.11236499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-5109480985238204195,COPY (SELECT * FROM pg_stat_bgwriter) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,0.894644,0.894644,0.894644,0.894644,0,1,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
